Metric,Subject,Correlation,P_Value,Significant,N_Points
Q_Length,Human,0.4210723135500769,0.40571998886623856,False,6
Q_Length,Llama 3.1 70B,-0.2716701892960964,0.6025199833454823,False,6
Q_Length,Qwen 2.5 32B,-0.33762857457703055,0.5128007943639217,False,6
Q_Length,OLMo 13B,-0.5056236644626481,0.3061971856068994,False,6
Q_Length,Mistral 7B,-0.7176172774878937,0.10835140353484628,False,6
Q_Length,Phi-3 Mini,-0.5583021453195476,0.24955853020861543,False,6
Q_Length,InternLM 1.8B,-0.7498749845579686,0.0860195589653245,False,6
Q_Word_Count,Human,0.3550691975163808,0.489778724700865,False,6
Q_Word_Count,Llama 3.1 70B,-0.12687290058310038,0.8107117687219669,False,6
Q_Word_Count,Qwen 2.5 32B,-0.18220604017596215,0.7297154726421603,False,6
Q_Word_Count,OLMo 13B,-0.3887595817473405,0.44623802510327143,False,6
Q_Word_Count,Mistral 7B,-0.6069428933426178,0.2013783731190671,False,6
Q_Word_Count,Phi-3 Mini,-0.42703134118324354,0.39838880196419324,False,6
Q_Word_Count,InternLM 1.8B,-0.7138737191322448,0.11109004415782313,False,6
Q_Sentence_Count,Human,0.24836361996678266,0.635114661383167,False,6
Q_Sentence_Count,Llama 3.1 70B,0.5200725254784491,0.2902246322193332,False,6
Q_Sentence_Count,Qwen 2.5 32B,0.5448869020822134,0.2635585804691669,False,6
Q_Sentence_Count,OLMo 13B,0.27157777111842224,0.6026483827494771,False,6
Q_Sentence_Count,Mistral 7B,0.13814127818144065,0.7941061586134016,False,6
Q_Sentence_Count,Phi-3 Mini,0.32504127557746265,0.529608689563686,False,6
Q_Sentence_Count,InternLM 1.8B,-0.03672399131877782,0.9449387769555271,False,6
Q_Avg_Word_Length,Human,0.2676998245875482,0.60804237562924,False,6
Q_Avg_Word_Length,Llama 3.1 70B,-0.5728613834217108,0.234705932117213,False,6
Q_Avg_Word_Length,Qwen 2.5 32B,-0.6202573979606605,0.18892638034760334,False,6
Q_Avg_Word_Length,OLMo 13B,-0.43218350297164704,0.39208692045381477,False,6
Q_Avg_Word_Length,Mistral 7B,-0.3807733768255471,0.4564437893370527,False,6
Q_Avg_Word_Length,Phi-3 Mini,-0.48550442439486774,0.32896359092228455,False,6
Q_Avg_Word_Length,InternLM 1.8B,0.0005115226205479884,0.9992327161360992,False,6
Q_Max_Dependency_Depth,Human,0.1929371188477141,0.7141853379829368,False,6
Q_Max_Dependency_Depth,Llama 3.1 70B,0.3100388782443298,0.5498427876353107,False,6
Q_Max_Dependency_Depth,Qwen 2.5 32B,0.2799314875426611,0.5910707135923264,False,6
Q_Max_Dependency_Depth,OLMo 13B,0.044558926817875356,0.9332058456023165,False,6
Q_Max_Dependency_Depth,Mistral 7B,-0.1791081641770056,0.7342106249090303,False,6
Q_Max_Dependency_Depth,Phi-3 Mini,0.028962809675193588,0.956567933131755,False,6
Q_Max_Dependency_Depth,InternLM 1.8B,-0.35743070272325406,0.4866860307399711,False,6
Q_Avg_Dependency_Depth,Human,0.19072886579890044,0.7173758209831888,False,6
Q_Avg_Dependency_Depth,Llama 3.1 70B,0.30464936138196475,0.5571633994177877,False,6
Q_Avg_Dependency_Depth,Qwen 2.5 32B,0.2735526904707932,0.5999060851690079,False,6
Q_Avg_Dependency_Depth,OLMo 13B,0.04014098705879185,0.9398208589747955,False,6
Q_Avg_Dependency_Depth,Mistral 7B,-0.18534628067344516,0.7251642019697762,False,6
Q_Avg_Dependency_Depth,Phi-3 Mini,0.02262309861697651,0.9660711413774031,False,6
Q_Avg_Dependency_Depth,InternLM 1.8B,-0.3638253661712066,0.47834153196620544,False,6
Q_Unique_Dependency_Types,Human,0.2094044974379814,0.6904844729493007,False,6
Q_Unique_Dependency_Types,Llama 3.1 70B,-0.35565562023295055,0.48901017298994204,False,6
Q_Unique_Dependency_Types,Qwen 2.5 32B,-0.4541962311460267,0.3655546810761169,False,6
Q_Unique_Dependency_Types,OLMo 13B,-0.48607455262564725,0.32831021666153776,False,6
Q_Unique_Dependency_Types,Mistral 7B,-0.7516582509968351,0.08485236858416771,False,6
Q_Unique_Dependency_Types,Phi-3 Mini,-0.622357860704497,0.18699192832134376,False,6
Q_Unique_Dependency_Types,InternLM 1.8B,-0.7640235152077137,0.0769571884211563,False,6
Q_Clause_Count,Human,-0.3702896025804706,0.4699516125789966,False,6
Q_Clause_Count,Llama 3.1 70B,-0.12674388526207492,0.8109021797823771,False,6
Q_Clause_Count,Qwen 2.5 32B,-0.3574083952685485,0.4867152172983819,False,6
Q_Clause_Count,OLMo 13B,-0.2221918717968789,0.6721969128819935,False,6
Q_Clause_Count,Mistral 7B,-0.5602331695412127,0.24756797431585512,False,6
Q_Clause_Count,Phi-3 Mini,-0.4432099929154619,0.3787160097834098,False,6
Q_Clause_Count,InternLM 1.8B,-0.40490371658617563,0.42583580392168746,False,6
Q_Lexical_Diversity,Human,-0.11985819898064526,0.8210736422449436,False,6
Q_Lexical_Diversity,Llama 3.1 70B,-0.5901415122937098,0.21755113992778333,False,6
Q_Lexical_Diversity,Qwen 2.5 32B,-0.5734981803262245,0.2340645519588132,False,6
Q_Lexical_Diversity,OLMo 13B,-0.25502521384239424,0.6257553262747388,False,6
Q_Lexical_Diversity,Mistral 7B,-0.20162412456336343,0.701662054104978,False,6
Q_Lexical_Diversity,Phi-3 Mini,-0.3744691903790132,0.46455159269162843,False,6
Q_Lexical_Diversity,InternLM 1.8B,-0.10946303203199445,0.8364612534811845,False,6
Q_Entity_Count,Human,0.2961068652610773,0.5688209198396276,False,6
Q_Entity_Count,Llama 3.1 70B,0.25474475682638176,0.6261486813905885,False,6
Q_Entity_Count,Qwen 2.5 32B,0.4008626563391956,0.4309134998391735,False,6
Q_Entity_Count,OLMo 13B,0.06187113903162167,0.9073117139834327,False,6
Q_Entity_Count,Mistral 7B,0.1803827244611862,0.7323605532941283,False,6
Q_Entity_Count,Phi-3 Mini,0.2478818951614638,0.6357927625659325,False,6
Q_Entity_Count,InternLM 1.8B,-0.1997052603804746,0.7044244511007475,False,6
Q_Entity_Type_Count,Human,0.13792100022748377,0.7944302802429057,False,6
Q_Entity_Type_Count,Llama 3.1 70B,0.04316914722032014,0.9352865036471505,False,6
Q_Entity_Type_Count,Qwen 2.5 32B,0.16801685738512728,0.7503462436681794,False,6
Q_Entity_Type_Count,OLMo 13B,-0.03347113617111991,0.9498120448840244,False,6
Q_Entity_Type_Count,Mistral 7B,0.0032134277450619475,0.9951798749735239,False,6
Q_Entity_Type_Count,Phi-3 Mini,0.04566638044612836,0.9315480460836156,False,6
Q_Entity_Type_Count,InternLM 1.8B,-0.4213733848666494,0.40534850992814586,False,6
Q_Content_Word_Ratio,Human,0.09793662052761437,0.8535647527542647,False,6
Q_Content_Word_Ratio,Llama 3.1 70B,-0.6842524942837184,0.133805272441827,False,6
Q_Content_Word_Ratio,Qwen 2.5 32B,-0.8001185415024868,0.05593600445199542,False,6
Q_Content_Word_Ratio,OLMo 13B,-0.5968693084255461,0.21101426967592302,False,6
Q_Content_Word_Ratio,Mistral 7B,-0.7674576549734496,0.07482644013777663,False,6
Q_Content_Word_Ratio,Phi-3 Mini,-0.7809213915212353,0.06673576829747223,False,6
Q_Content_Word_Ratio,InternLM 1.8B,-0.5545521641557472,0.25344194123123737,False,6
Q_Mental_State_Verbs,Human,0.46588177268512365,0.3517361880857152,False,6
Q_Mental_State_Verbs,Llama 3.1 70B,-0.07375185137709778,0.8895728034690535,False,6
Q_Mental_State_Verbs,Qwen 2.5 32B,-0.14109303060985567,0.7897648407284187,False,6
Q_Mental_State_Verbs,OLMo 13B,-0.3603392617618046,0.48288512201652534,False,6
Q_Mental_State_Verbs,Mistral 7B,-0.5409787178206469,0.2676927908022756,False,6
Q_Mental_State_Verbs,Phi-3 Mini,-0.3651802417741102,0.476579236693982,False,6
Q_Mental_State_Verbs,InternLM 1.8B,-0.5008395776433503,0.31155600411510054,False,6
Q_Perspective_Markers,Human,0.5384727549546335,0.27035673811079125,False,6
Q_Perspective_Markers,Llama 3.1 70B,0.16569334819626577,0.7537344739603247,False,6
Q_Perspective_Markers,Qwen 2.5 32B,0.3031373085948389,0.5592220184251953,False,6
Q_Perspective_Markers,OLMo 13B,-0.09951810382345727,0.851215650599801,False,6
Q_Perspective_Markers,Mistral 7B,0.06179784449679576,0.9074212354226611,False,6
Q_Perspective_Markers,Phi-3 Mini,0.13617478103940914,0.7970004118005892,False,6
Q_Perspective_Markers,InternLM 1.8B,-0.1914289319173775,0.7163640621723206,False,6
Q_Question_Word_Count,Human,-0.3143305319868018,0.5440327091929157,False,6
Q_Question_Word_Count,Llama 3.1 70B,0.08096199563209984,0.8788223532073223,False,6
Q_Question_Word_Count,Qwen 2.5 32B,0.06825768905803886,0.8977724765259764,False,6
Q_Question_Word_Count,OLMo 13B,0.07472556639846412,0.8881202808312593,False,6
Q_Question_Word_Count,Mistral 7B,-0.10310214090590851,0.8458947791728383,False,6
Q_Question_Word_Count,Phi-3 Mini,-0.03006164335900398,0.9549211183511415,False,6
Q_Question_Word_Count,InternLM 1.8B,-0.42188395413908714,0.4047188024483301,False,6
Q_Second_Person_Count,Human,0.37069895770783523,0.4694218657150281,False,6
Q_Second_Person_Count,Llama 3.1 70B,0.3066257993798888,0.5544756848346214,False,6
Q_Second_Person_Count,Qwen 2.5 32B,0.2822279539257611,0.587898166809615,False,6
Q_Second_Person_Count,OLMo 13B,-0.026878078972393034,0.9596925903218825,False,6
Q_Second_Person_Count,Mistral 7B,-0.16004194090948584,0.7619866995889021,False,6
Q_Second_Person_Count,Phi-3 Mini,0.03798911550852696,0.9430437391681532,False,6
Q_Second_Person_Count,InternLM 1.8B,-0.22847011366468326,0.6632577387223871,False,6
Q_Third_Person_Count,Human,0.20592125927886656,0.6954840088354242,False,6
Q_Third_Person_Count,Llama 3.1 70B,-0.6283743220230114,0.18149666490698463,False,6
Q_Third_Person_Count,Qwen 2.5 32B,-0.5336421686679105,0.2755204449108784,False,6
Q_Third_Person_Count,OLMo 13B,-0.5262079774629639,0.28354016949676597,False,6
Q_Third_Person_Count,Mistral 7B,-0.43420502658177945,0.389623666477267,False,6
Q_Third_Person_Count,Phi-3 Mini,-0.519617188482063,0.29072306320201413,False,6
Q_Third_Person_Count,InternLM 1.8B,-0.6612729677110294,0.15267191080955614,False,6
Q_Logical_Operators,Human,0.08175487299415174,0.8776409095411585,False,6
Q_Logical_Operators,Llama 3.1 70B,0.1997190885980498,0.7044045360810895,False,6
Q_Logical_Operators,Qwen 2.5 32B,0.054221456643167076,0.9187475196645236,False,6
Q_Logical_Operators,OLMo 13B,-0.006558112847011077,0.9901629717579099,False,6
Q_Logical_Operators,Mistral 7B,-0.1800835273062306,0.7327947703517671,False,6
Q_Logical_Operators,Phi-3 Mini,-0.0478790468452599,0.9282363087704586,False,6
Q_Logical_Operators,InternLM 1.8B,0.09406778847012787,0.8593145084112812,False,6
Q_Temporal_References,Human,0.15601798470248146,0.7678718875355474,False,6
Q_Temporal_References,Llama 3.1 70B,-0.26579144700966745,0.6107012602721331,False,6
Q_Temporal_References,Qwen 2.5 32B,-0.4083989312608906,0.4214599680779719,False,6
Q_Temporal_References,OLMo 13B,-0.4419762294266674,0.380204134363181,False,6
Q_Temporal_References,Mistral 7B,-0.731865589550402,0.09820518899271825,False,6
Q_Temporal_References,Phi-3 Mini,-0.5816146314009283,0.22595106612828386,False,6
Q_Temporal_References,InternLM 1.8B,-0.6558498060553499,0.15727857032052314,False,6
Q_Negation_Count,Human,0.33715662436241384,0.5134281338671399,False,6
Q_Negation_Count,Llama 3.1 70B,-0.209094267329192,0.6909294428293047,False,6
Q_Negation_Count,Qwen 2.5 32B,0.012515188125238774,0.9812281979386857,False,6
Q_Negation_Count,OLMo 13B,-0.05355594152602039,0.9197428933276448,False,6
Q_Negation_Count,Mistral 7B,0.30758033281969666,0.553178921140101,False,6
Q_Negation_Count,Phi-3 Mini,0.1379093831242789,0.7944473744513014,False,6
Q_Negation_Count,InternLM 1.8B,0.14639673045117335,0.7819736918834237,False,6
Q_Conditional_Count,Human,-0.21321121681312938,0.6850293615821168,False,6
Q_Conditional_Count,Llama 3.1 70B,0.2676677208563687,0.6080870806558759,False,6
Q_Conditional_Count,Qwen 2.5 32B,0.24806898444639203,0.6355293853299563,False,6
Q_Conditional_Count,OLMo 13B,0.4216106906289945,0.4050557893105776,False,6
Q_Conditional_Count,Mistral 7B,0.5244525650454425,0.28544662071274296,False,6
Q_Conditional_Count,Phi-3 Mini,0.4299559976983509,0.3948073006629193,False,6
Q_Conditional_Count,InternLM 1.8B,0.8223494076555635,0.04453629681317637,True,6
Q_Syntactic_Complexity,Human,0.14057368602972253,0.7905284065333832,False,6
Q_Syntactic_Complexity,Llama 3.1 70B,-0.15248921464875564,0.7730390908757375,False,6
Q_Syntactic_Complexity,Qwen 2.5 32B,-0.2614337994508018,0.6167834913164347,False,6
Q_Syntactic_Complexity,OLMo 13B,-0.3360076470356258,0.5149563524556349,False,6
Q_Syntactic_Complexity,Mistral 7B,-0.6313337596277998,0.1788185966134669,False,6
Q_Syntactic_Complexity,Phi-3 Mini,-0.46342228872805,0.3546289027127292,False,6
Q_Syntactic_Complexity,InternLM 1.8B,-0.6720676757976634,0.14367655688143166,False,6
Q_Semantic_Complexity,Human,0.35107654357006796,0.4950211085964065,False,6
Q_Semantic_Complexity,Llama 3.1 70B,0.08667881658015614,0.8703073935194641,False,6
Q_Semantic_Complexity,Qwen 2.5 32B,0.24136778014502497,0.6449791807625388,False,6
Q_Semantic_Complexity,OLMo 13B,-0.075066513873503,0.8876117283984112,False,6
Q_Semantic_Complexity,Mistral 7B,0.042514398429688766,0.9362668241919302,False,6
Q_Semantic_Complexity,Phi-3 Mini,0.09374035867888847,0.8598013221921653,False,6
Q_Semantic_Complexity,InternLM 1.8B,-0.35539349475158055,0.4893536631184939,False,6
Q_ToM_Complexity,Human,0.5847577109617021,0.22283992151387866,False,6
Q_ToM_Complexity,Llama 3.1 70B,-0.3838772368416622,0.4524685521709445,False,6
Q_ToM_Complexity,Qwen 2.5 32B,-0.40026601012879226,0.43166486970396656,False,6
Q_ToM_Complexity,OLMo 13B,-0.6272939513385924,0.18247843696464516,False,6
Q_ToM_Complexity,Mistral 7B,-0.7579983564200024,0.08076080486022126,False,6
Q_ToM_Complexity,Phi-3 Mini,-0.6224563889398552,0.18690138934103503,False,6
Q_ToM_Complexity,InternLM 1.8B,-0.8382422403086788,0.0371321170103024,True,6
Q_Reasoning_Complexity,Human,0.08569654074847091,0.8717698621656745,False,6
Q_Reasoning_Complexity,Llama 3.1 70B,-0.02855988156453715,0.9571718253272958,False,6
Q_Reasoning_Complexity,Qwen 2.5 32B,-0.19971660295643895,0.7044081158255128,False,6
Q_Reasoning_Complexity,OLMo 13B,-0.1994692821050861,0.7047643181923798,False,6
Q_Reasoning_Complexity,Mistral 7B,-0.4534317886039115,0.36646519268274486,False,6
Q_Reasoning_Complexity,Phi-3 Mini,-0.3156922036296258,0.54219288447554,False,6
Q_Reasoning_Complexity,InternLM 1.8B,-0.19418811190469842,0.7123791541131003,False,6
Story_MS_Embedding_Max_Depth,Human,-0.32175365272221657,0.5340243608142877,False,6
Story_MS_Embedding_Max_Depth,Llama 3.1 70B,0.1670195654614891,0.7518002018953966,False,6
Story_MS_Embedding_Max_Depth,Qwen 2.5 32B,0.22583305691194633,0.6670092218999341,False,6
Story_MS_Embedding_Max_Depth,OLMo 13B,0.41335645860355286,0.41527909051400624,False,6
Story_MS_Embedding_Max_Depth,Mistral 7B,0.63769305396924,0.17312013438604693,False,6
Story_MS_Embedding_Max_Depth,Phi-3 Mini,0.4644257092072817,0.35344771459680624,False,6
Story_MS_Embedding_Max_Depth,InternLM 1.8B,0.7551239645257313,0.08260450243388366,False,6
Story_MS_Embedding_Avg_Depth,Human,-0.30995040760252324,0.5499627409956817,False,6
Story_MS_Embedding_Avg_Depth,Llama 3.1 70B,0.18129268037687235,0.7310402559571467,False,6
Story_MS_Embedding_Avg_Depth,Qwen 2.5 32B,0.21654077913320724,0.6802656200173518,False,6
Story_MS_Embedding_Avg_Depth,OLMo 13B,0.43540437137913873,0.3881647629200074,False,6
Story_MS_Embedding_Avg_Depth,Mistral 7B,0.6197117459660286,0.18943025103705452,False,6
Story_MS_Embedding_Avg_Depth,Phi-3 Mini,0.45784183428582503,0.36122345554624385,False,6
Story_MS_Embedding_Avg_Depth,InternLM 1.8B,0.8084829701883033,0.05150585425876443,False,6
Story_MS_Clause_Count,Human,-0.3373494040535141,0.5131718543575412,False,6
Story_MS_Clause_Count,Llama 3.1 70B,0.13132688579861884,0.8041421523471962,False,6
Story_MS_Clause_Count,Qwen 2.5 32B,0.21782862389125301,0.6784249730472307,False,6
Story_MS_Clause_Count,OLMo 13B,0.34316310762359326,0.5054609399277998,False,6
Story_MS_Clause_Count,Mistral 7B,0.5929764457822329,0.21478683609445443,False,6
Story_MS_Clause_Count,Phi-3 Mini,0.4235268435721189,0.40269479571966443,False,6
Story_MS_Clause_Count,InternLM 1.8B,0.5692056967776526,0.23840139034209581,False,6
Story_Perspective_Markers,Human,-0.0929717165969797,0.8609442367813832,False,6
Story_Perspective_Markers,Llama 3.1 70B,-0.36373645570348145,0.47845724851071375,False,6
Story_Perspective_Markers,Qwen 2.5 32B,-0.252590716914621,0.6291718299633187,False,6
Story_Perspective_Markers,OLMo 13B,-0.13040044229192832,0.80550801907535,False,6
Story_Perspective_Markers,Mistral 7B,0.11707962441587627,0.8251830059570597,False,6
Story_Perspective_Markers,Phi-3 Mini,-0.07376100803735494,0.8895591431971657,False,6
Story_Perspective_Markers,InternLM 1.8B,0.019690603636346463,0.9704679117646368,False,6
Story_Subject_Changes,Human,-0.4355975585726689,0.38792994227130506,False,6
Story_Subject_Changes,Llama 3.1 70B,0.1958848657055175,0.7099308388396117,False,6
Story_Subject_Changes,Qwen 2.5 32B,0.2615135117931238,0.6166720975196511,False,6
Story_Subject_Changes,OLMo 13B,0.3984641632201236,0.4339365678080512,False,6
Story_Subject_Changes,Mistral 7B,0.6155638994776012,0.19327855303209465,False,6
Story_Subject_Changes,Phi-3 Mini,0.46008396727945405,0.35856870516046135,False,6
Story_Subject_Changes,InternLM 1.8B,0.5851230976488916,0.22247936996371812,False,6
Story_Perspective_Complexity,Human,-0.39598441524607275,0.4370692793670046,False,6
Story_Perspective_Complexity,Llama 3.1 70B,0.11689444428807633,0.8254569745945091,False,6
Story_Perspective_Complexity,Qwen 2.5 32B,0.19120819953897447,0.7166830416060519,False,6
Story_Perspective_Complexity,OLMo 13B,0.32972768927625484,0.5233325208245971,False,6
Story_Perspective_Complexity,Mistral 7B,0.5574270143555511,0.2504626985169202,False,6
Story_Perspective_Complexity,Phi-3 Mini,0.3923039325389843,0.4417323547565602,False,6
Story_Perspective_Complexity,InternLM 1.8B,0.5160434021821906,0.2946462803219092,False,6
Story_Recursive_MS_Max_Depth,Human,-0.423316880118936,0.4029532756137618,False,6
Story_Recursive_MS_Max_Depth,Llama 3.1 70B,0.21628178968440942,0.6806359099812056,False,6
Story_Recursive_MS_Max_Depth,Qwen 2.5 32B,0.31847570189063,0.5384374284762828,False,6
