Metric,Subject,Correlation,P_Value,Significant,N_Points
Story_Recursive_MS_Max_Depth,OLMo 13B,0.4886764394206122,0.3253344469493665,False,6
Story_Recursive_MS_Max_Depth,Mistral 7B,0.6788462829802793,0.13814771432108863,False,6
Story_Recursive_MS_Max_Depth,Phi-3 Mini,0.5201365838046905,0.29015453723642654,False,6
Story_Recursive_MS_Max_Depth,InternLM 1.8B,0.5725987967925072,0.23497061165564995,False,6
Story_Recursive_MS_Chains,Human,-0.3492456203302964,0.49743075079715326,False,6
Story_Recursive_MS_Chains,Llama 3.1 70B,0.17741533029311296,0.7366691847188336,False,6
Story_Recursive_MS_Chains,Qwen 2.5 32B,0.28207418575894416,0.5881104570122212,False,6
Story_Recursive_MS_Chains,OLMo 13B,0.41944949988546093,0.4077242786798238,False,6
Story_Recursive_MS_Chains,Mistral 7B,0.6572912236292706,0.15604850423241004,False,6
Story_Recursive_MS_Chains,Phi-3 Mini,0.4886097216404792,0.3254106281068123,False,6
Story_Recursive_MS_Chains,InternLM 1.8B,0.5921740894314488,0.21556775488595126,False,6
Story_Pronoun_Count,Human,-0.765641524847731,0.07594990218729909,False,6
Story_Pronoun_Count,Llama 3.1 70B,0.4966827301859204,0.3162401634980227,False,6
Story_Pronoun_Count,Qwen 2.5 32B,0.5033096380687687,0.308784890577143,False,6
Story_Pronoun_Count,OLMo 13B,0.666479717981476,0.14830397366568446,False,6
Story_Pronoun_Count,Mistral 7B,0.6935881153155727,0.12644812785850176,False,6
Story_Pronoun_Count,Phi-3 Mini,0.6280534010727447,0.18178806787024648,False,6
Story_Pronoun_Count,InternLM 1.8B,0.5421311195406227,0.26647115596865784,False,6
Story_Entity_Count,Human,-0.7462915711697271,0.08838660241982381,False,6
Story_Entity_Count,Llama 3.1 70B,0.6795751799379308,0.13755875894124533,False,6
Story_Entity_Count,Qwen 2.5 32B,0.6019687999712767,0.20611344439927362,False,6
Story_Entity_Count,OLMo 13B,0.775733133571824,0.06980361969277292,False,6
Story_Entity_Count,Mistral 7B,0.7684707147883796,0.07420305744000975,False,6
Story_Entity_Count,Phi-3 Mini,0.7372513098000874,0.09448563716664887,False,6
Story_Entity_Count,InternLM 1.8B,0.8971458164443962,0.015324428278826595,True,6
Story_Coref_Complexity,Human,-0.5185927385617917,0.29184565022462494,False,6
Story_Coref_Complexity,Llama 3.1 70B,0.40902604959135785,0.4206764269318196,False,6
Story_Coref_Complexity,Qwen 2.5 32B,0.5008106226454033,0.31158854262206004,False,6
Story_Coref_Complexity,OLMo 13B,0.6051241227142732,0.20310454043563586,False,6
Story_Coref_Complexity,Mistral 7B,0.7289755276313818,0.10022744527773737,False,6
Story_Coref_Complexity,Phi-3 Mini,0.6316913266610662,0.1784961470088104,False,6
Story_Coref_Complexity,InternLM 1.8B,0.5106849163764311,0.30056570458975734,False,6
Story_MS_Contradictions,Human,-0.43724878816516244,0.38592485107315905,False,6
Story_MS_Contradictions,Llama 3.1 70B,0.1351491368186677,0.7985105638054,False,6
Story_MS_Contradictions,Qwen 2.5 32B,0.23089601867623266,0.6598108484103608,False,6
Story_MS_Contradictions,OLMo 13B,0.3975314505614732,0.4351140210129972,False,6
Story_MS_Contradictions,Mistral 7B,0.5702342095758179,0.23735937457974887,False,6
Story_MS_Contradictions,Phi-3 Mini,0.41644216890679053,0.41144729665686497,False,6
Story_MS_Contradictions,InternLM 1.8B,0.42442391795211293,0.4015910648138491,False,6
Story_False_Belief_Score,Human,-0.43724878816516244,0.38592485107315905,False,6
Story_False_Belief_Score,Llama 3.1 70B,0.1351491368186677,0.7985105638054,False,6
Story_False_Belief_Score,Qwen 2.5 32B,0.23089601867623266,0.6598108484103608,False,6
Story_False_Belief_Score,OLMo 13B,0.3975314505614732,0.4351140210129972,False,6
Story_False_Belief_Score,Mistral 7B,0.5702342095758179,0.23735937457974887,False,6
Story_False_Belief_Score,Phi-3 Mini,0.41644216890679053,0.41144729665686497,False,6
Story_False_Belief_Score,InternLM 1.8B,0.42442391795211293,0.4015910648138491,False,6
Story_MS_Total_Args,Human,-0.23554042334544945,0.6532231728298526,False,6
Story_MS_Total_Args,Llama 3.1 70B,0.05551407260682495,0.9168144330644713,False,6
Story_MS_Total_Args,Qwen 2.5 32B,0.1626400697442144,0.7581909560548382,False,6
Story_MS_Total_Args,OLMo 13B,0.24843682784619925,0.6350116252466645,False,6
Story_MS_Total_Args,Mistral 7B,0.5271058029374627,0.28256697275948983,False,6
Story_MS_Total_Args,Phi-3 Mini,0.35456912994943357,0.49043439079676315,False,6
Story_MS_Total_Args,InternLM 1.8B,0.4743748252126202,0.3418123954427975,False,6
Story_MS_Complex_Args,Human,-0.043305372807823775,0.9350825472687747,False,6
Story_MS_Complex_Args,Llama 3.1 70B,-0.05448234209098757,0.9183573475288992,False,6
Story_MS_Complex_Args,Qwen 2.5 32B,0.09393654848875033,0.8595096288480961,False,6
Story_MS_Complex_Args,OLMo 13B,0.09707232105643274,0.8548488763797837,False,6
Story_MS_Complex_Args,Mistral 7B,0.4106502496390905,0.4186493461624565,False,6
Story_MS_Complex_Args,Phi-3 Mini,0.24524264813394034,0.6395109593753006,False,6
Story_MS_Complex_Args,InternLM 1.8B,0.27882413373721915,0.5926020974265721,False,6
Story_MS_Arg_Complexity,Human,-0.16231145302680056,0.7586708687064841,False,6
Story_MS_Arg_Complexity,Llama 3.1 70B,-0.04544839339837997,0.931874348013777,False,6
Story_MS_Arg_Complexity,Qwen 2.5 32B,0.0724515198581499,0.8915128772951976,False,6
Story_MS_Arg_Complexity,OLMo 13B,0.1523968539462836,0.7731744123906042,False,6
Story_MS_Arg_Complexity,Mistral 7B,0.44629040890038085,0.3750093615485904,False,6
Story_MS_Arg_Complexity,Phi-3 Mini,0.264154284140252,0.6129845846988408,False,6
Story_MS_Arg_Complexity,InternLM 1.8B,0.3882970071149881,0.4468271456393938,False,6
Story_Temporal_Markers,Human,-0.8899270581307814,0.017507254024611008,True,6
Story_Temporal_Markers,Llama 3.1 70B,0.35940275698661306,0.484107952989337,False,6
Story_Temporal_Markers,Qwen 2.5 32B,0.22531203349314877,0.6677509901795072,False,6
Story_Temporal_Markers,OLMo 13B,0.5310375740555282,0.27832017716864677,False,6
Story_Temporal_Markers,Mistral 7B,0.45799975075199795,0.3610362514471589,False,6
Story_Temporal_Markers,Phi-3 Mini,0.3959207561932932,0.43714979739469373,False,6
Story_Temporal_Markers,InternLM 1.8B,0.6230683721980362,0.1863394354209436,False,6
Story_Tense_Variety,Human,-0.7863027531642427,0.06362036587482094,False,6
Story_Tense_Variety,Llama 3.1 70B,0.17171792559527377,0.7449548387901035,False,6
Story_Tense_Variety,Qwen 2.5 32B,0.0402456627212687,0.9396640991370514,False,6
Story_Tense_Variety,OLMo 13B,0.4387840408644742,0.38406379911876865,False,6
Story_Tense_Variety,Mistral 7B,0.2956050890260404,0.5695077028941803,False,6
Story_Tense_Variety,Phi-3 Mini,0.2248795243370042,0.6683668822715658,False,6
Story_Tense_Variety,InternLM 1.8B,0.49288641365275776,0.3205405569888885,False,6
Story_Temporal_MS_Complexity,Human,-0.9219922859408965,0.008890458773624352,True,6
Story_Temporal_MS_Complexity,Llama 3.1 70B,0.5183137934274622,0.29215159984402816,False,6
Story_Temporal_MS_Complexity,Qwen 2.5 32B,0.42828764952399123,0.39684899403204155,False,6
Story_Temporal_MS_Complexity,OLMo 13B,0.6908026394400342,0.12862441283271456,False,6
Story_Temporal_MS_Complexity,Mistral 7B,0.6365964366706145,0.17409729684425454,False,6
Story_Temporal_MS_Complexity,Phi-3 Mini,0.582748409691536,0.22482681514102737,False,6
Story_Temporal_MS_Complexity,InternLM 1.8B,0.6824264170368911,0.1352653496938453,False,6
Q_MS_Embedding_Max_Depth,Human,0.842396503456564,0.035300947423725054,True,6
Q_MS_Embedding_Max_Depth,Llama 3.1 70B,-0.2752521730058385,0.5975488101059901,False,6
Q_MS_Embedding_Max_Depth,Qwen 2.5 32B,-0.06208208418451216,0.9069965116475327,False,6
Q_MS_Embedding_Max_Depth,OLMo 13B,-0.28855150303061644,0.5791854287342199,False,6
Q_MS_Embedding_Max_Depth,Mistral 7B,-0.10845623405856061,0.8379535209509517,False,6
Q_MS_Embedding_Max_Depth,Phi-3 Mini,-0.12919643766612599,0.8072835988501351,False,6
Q_MS_Embedding_Max_Depth,InternLM 1.8B,-0.29750134313595145,0.5669134682982673,False,6
Q_MS_Embedding_Avg_Depth,Human,0.8123151603329652,0.04953274310718311,True,6
Q_MS_Embedding_Avg_Depth,Llama 3.1 70B,-0.5552664316248715,0.25270045056971324,False,6
Q_MS_Embedding_Avg_Depth,Qwen 2.5 32B,-0.33237356767543536,0.5197986661953974,False,6
Q_MS_Embedding_Avg_Depth,OLMo 13B,-0.5190432377849776,0.29135179413748347,False,6
Q_MS_Embedding_Avg_Depth,Mistral 7B,-0.25199940039586155,0.6300023462904519,False,6
Q_MS_Embedding_Avg_Depth,Phi-3 Mini,-0.3429705279886516,0.5057158109349094,False,6
Q_MS_Embedding_Avg_Depth,InternLM 1.8B,-0.4461628850775572,0.375162558807562,False,6
Q_MS_Clause_Count,Human,0.49418141746964267,0.3190711987769671,False,6
Q_MS_Clause_Count,Llama 3.1 70B,-0.3715419180071504,0.46833157720368945,False,6
Q_MS_Clause_Count,Qwen 2.5 32B,-0.45982818669962794,0.35887120677515316,False,6
Q_MS_Clause_Count,OLMo 13B,-0.5785503923840023,0.22900076608303788,False,6
Q_MS_Clause_Count,Mistral 7B,-0.7523489734415407,0.08440220004518406,False,6
Q_MS_Clause_Count,Phi-3 Mini,-0.6271227894052216,0.18263417968736367,False,6
Q_MS_Clause_Count,InternLM 1.8B,-0.6141890614243499,0.194561125888384,False,6
Q_Perspective_Markers.1,Human,0.5384727549546335,0.27035673811079125,False,6
Q_Perspective_Markers.1,Llama 3.1 70B,0.16569334819626577,0.7537344739603247,False,6
Q_Perspective_Markers.1,Qwen 2.5 32B,0.3031373085948389,0.5592220184251953,False,6
Q_Perspective_Markers.1,OLMo 13B,-0.09951810382345727,0.851215650599801,False,6
Q_Perspective_Markers.1,Mistral 7B,0.06179784449679576,0.9074212354226611,False,6
Q_Perspective_Markers.1,Phi-3 Mini,0.13617478103940914,0.7970004118005892,False,6
Q_Perspective_Markers.1,InternLM 1.8B,-0.1914289319173775,0.7163640621723206,False,6
Q_Subject_Changes,Human,0.28930533796932095,0.5781490711748136,False,6
Q_Subject_Changes,Llama 3.1 70B,0.6035141048495332,0.20463759508177481,False,6
Q_Subject_Changes,Qwen 2.5 32B,0.6760935387386802,0.1403817062023482,False,6
Q_Subject_Changes,OLMo 13B,0.4331429757537325,0.3909171277196218,False,6
Q_Subject_Changes,Mistral 7B,0.4061106696411943,0.42432307450924184,False,6
Q_Subject_Changes,Phi-3 Mini,0.5345502822776295,0.27454684565788956,False,6
Q_Subject_Changes,InternLM 1.8B,0.29603047451916026,0.5689254617168211,False,6
Q_Perspective_Complexity,Human,0.3649573665755935,0.47686899387476217,False,6
Q_Perspective_Complexity,Llama 3.1 70B,0.5619900741965634,0.24576235028001722,False,6
Q_Perspective_Complexity,Qwen 2.5 32B,0.654038864590001,0.1588297711072508,False,6
Q_Perspective_Complexity,OLMo 13B,0.35787015356151824,0.486111172252088,False,6
Q_Perspective_Complexity,Mistral 7B,0.36782313953918855,0.47314739722823523,False,6
Q_Perspective_Complexity,Phi-3 Mini,0.4955678470499536,0.3175008615210702,False,6
Q_Perspective_Complexity,InternLM 1.8B,0.21889499869905948,0.6769016811215424,False,6
Q_Recursive_MS_Max_Depth,Human,0.2702788675352058,0.6044537243686859,False,6
Q_Recursive_MS_Max_Depth,Llama 3.1 70B,0.48122054524721036,0.33388807608186644,False,6
Q_Recursive_MS_Max_Depth,Qwen 2.5 32B,0.5398973253685413,0.26884111060193155,False,6
Q_Recursive_MS_Max_Depth,OLMo 13B,0.389382783035398,0.4454447301385797,False,6
Q_Recursive_MS_Max_Depth,Mistral 7B,0.29825345668208747,0.5658854016512134,False,6
Q_Recursive_MS_Max_Depth,Phi-3 Mini,0.41766444101475153,0.4099327797468678,False,6
Q_Recursive_MS_Max_Depth,InternLM 1.8B,0.21192278682769433,0.6868746802508802,False,6
Q_Recursive_MS_Chains,Human,0.27551295616679294,0.5971873003211289,False,6
Q_Recursive_MS_Chains,Llama 3.1 70B,0.4817468859270614,0.3332815947107265,False,6
Q_Recursive_MS_Chains,Qwen 2.5 32B,0.5395522497023668,0.269207941810449,False,6
Q_Recursive_MS_Chains,OLMo 13B,0.3859858438117316,0.44977429857529055,False,6
Q_Recursive_MS_Chains,Mistral 7B,0.2963015138295122,0.5685545637872687,False,6
Q_Recursive_MS_Chains,Phi-3 Mini,0.41644411454352137,0.4114448843345236,False,6
Q_Recursive_MS_Chains,InternLM 1.8B,0.21404360424113314,0.683837761598409,False,6
Q_Pronoun_Count,Human,0.20406084583243989,0.6981573626245751,False,6
Q_Pronoun_Count,Llama 3.1 70B,-0.6194761839674684,0.18964794682898584,False,6
Q_Pronoun_Count,Qwen 2.5 32B,-0.5225897620640582,0.2874750044383782,False,6
Q_Pronoun_Count,OLMo 13B,-0.5159762203669953,0.29472022068222686,False,6
Q_Pronoun_Count,Mistral 7B,-0.4231219506550665,0.4031932977177077,False,6
Q_Pronoun_Count,Phi-3 Mini,-0.5084938328608498,0.3029988533236662,False,6
Q_Pronoun_Count,InternLM 1.8B,-0.6544767808524603,0.15845407397503844,False,6
Q_Entity_Count.1,Human,0.12210762989239612,0.8177488842269142,False,6
Q_Entity_Count.1,Llama 3.1 70B,0.019188990764399116,0.9712200467132243,False,6
Q_Entity_Count.1,Qwen 2.5 32B,0.2149826477750439,0.6824940127746384,False,6
Q_Entity_Count.1,OLMo 13B,0.10546288127493472,0.8423921792820747,False,6
Q_Entity_Count.1,Mistral 7B,0.29435424407343364,0.5712207104137621,False,6
Q_Entity_Count.1,Phi-3 Mini,0.22569745876037783,0.667202251980132,False,6
Q_Entity_Count.1,InternLM 1.8B,-0.08629588472366512,0.8708774947662408,False,6
Q_Coref_Complexity,Human,0.28670602616010415,0.5817246279543897,False,6
Q_Coref_Complexity,Llama 3.1 70B,-0.4906409753986262,0.3230941862979023,False,6
Q_Coref_Complexity,Qwen 2.5 32B,-0.3405761884179591,0.5088877978568583,False,6
Q_Coref_Complexity,OLMo 13B,-0.4183793306045818,0.40904782758135166,False,6
Q_Coref_Complexity,Mistral 7B,-0.24261225438617906,0.6432217827068155,False,6
Q_Coref_Complexity,Phi-3 Mini,-0.33327789099107064,0.518592443178377,False,6
Q_Coref_Complexity,InternLM 1.8B,-0.533391208347393,0.2757897353498051,False,6
Q_MS_Contradictions,Human,-0.25566749411905276,0.6248547226000212,False,6
Q_MS_Contradictions,Llama 3.1 70B,0.44806959458029794,0.37287425925045636,False,6
Q_MS_Contradictions,Qwen 2.5 32B,0.5091323515041992,0.30228903525911843,False,6
Q_MS_Contradictions,OLMo 13B,0.3224190877186599,0.5331297563268168,False,6
Q_MS_Contradictions,Mistral 7B,0.3744947105266008,0.4645186807633658,False,6
Q_MS_Contradictions,Phi-3 Mini,0.42438709217729303,0.40163635388642405,False,6
Q_MS_Contradictions,InternLM 1.8B,0.02946556352276314,0.9558144460032931,False,6
Q_False_Belief_Score,Human,-0.25566749411905276,0.6248547226000212,False,6
Q_False_Belief_Score,Llama 3.1 70B,0.44806959458029794,0.37287425925045636,False,6
Q_False_Belief_Score,Qwen 2.5 32B,0.5091323515041992,0.30228903525911843,False,6
Q_False_Belief_Score,OLMo 13B,0.3224190877186599,0.5331297563268168,False,6
Q_False_Belief_Score,Mistral 7B,0.3744947105266008,0.4645186807633658,False,6
Q_False_Belief_Score,Phi-3 Mini,0.42438709217729303,0.40163635388642405,False,6
Q_False_Belief_Score,InternLM 1.8B,0.02946556352276314,0.9558144460032931,False,6
Q_MS_Total_Args,Human,0.4629787811832953,0.3551514290529655,False,6
Q_MS_Total_Args,Llama 3.1 70B,-0.5113630296191598,0.2998141640983808,False,6
Q_MS_Total_Args,Qwen 2.5 32B,-0.6149996389101071,0.19380452427512251,False,6
Q_MS_Total_Args,OLMo 13B,-0.6937189226032631,0.1263463248381075,False,6
Q_MS_Total_Args,Mistral 7B,-0.8553926592082981,0.02985496200190045,True,6
Q_MS_Total_Args,Phi-3 Mini,-0.7559779166828002,0.0820548014126467,False,6
Q_MS_Total_Args,InternLM 1.8B,-0.6843506672811297,0.13372696995178426,False,6
Q_MS_Complex_Args,Human,0.44896747194558595,0.3717983807617702,False,6
Q_MS_Complex_Args,Llama 3.1 70B,-0.44261683529293283,0.3794312045552734,False,6
Q_MS_Complex_Args,Qwen 2.5 32B,-0.5549537131096437,0.25302498333999346,False,6
Q_MS_Complex_Args,OLMo 13B,-0.6840073550356118,0.13400088114839734,False,6
Q_MS_Complex_Args,Mistral 7B,-0.7982499355484033,0.05694870739458027,False,6
Q_MS_Complex_Args,Phi-3 Mini,-0.6978027350346063,0.12318597176635239,False,6
Q_MS_Complex_Args,InternLM 1.8B,-0.5981767413718254,0.20975331709736658,False,6
Q_MS_Arg_Complexity,Human,0.3975037313474354,0.435149029538972,False,6
Q_MS_Arg_Complexity,Llama 3.1 70B,-0.5750825444357862,0.2324718136044406,False,6
Q_MS_Arg_Complexity,Qwen 2.5 32B,-0.6957999568403626,0.12473151835265059,False,6
Q_MS_Arg_Complexity,OLMo 13B,-0.7445824197540742,0.08952572648060886,False,6
Q_MS_Arg_Complexity,Mistral 7B,-0.9012843198240588,0.014136196703875656,True,6
Q_MS_Arg_Complexity,Phi-3 Mini,-0.8176061574058858,0.04686737588512081,True,6
Q_MS_Arg_Complexity,InternLM 1.8B,-0.7088753640174583,0.11479340678287969,False,6
Q_Temporal_Markers,Human,0.1479819530250573,0.7796473735833064,False,6
Q_Temporal_Markers,Llama 3.1 70B,-0.2578973247071829,0.6217305213012352,False,6
Q_Temporal_Markers,Qwen 2.5 32B,-0.404597148115578,0.4262203222143871,False,6
Q_Temporal_Markers,OLMo 13B,-0.4328173602826524,0.3913139853315711,False,6
Q_Temporal_Markers,Mistral 7B,-0.7246214039092753,0.10330861313048564,False,6
Q_Temporal_Markers,Phi-3 Mini,-0.5746049871859513,0.23295143960308162,False,6
Q_Temporal_Markers,InternLM 1.8B,-0.6360842993868598,0.1745544338466835,False,6
Q_Tense_Variety,Human,-0.5234290306134886,0.286560460492039,False,6
Q_Tense_Variety,Llama 3.1 70B,-0.3217692618604503,0.5340033711382536,False,6
Q_Tense_Variety,Qwen 2.5 32B,-0.47158170300534896,0.34506480851933874,False,6
Q_Tense_Variety,OLMo 13B,-0.085209502594977,0.8724950846926507,False,6
Q_Tense_Variety,Mistral 7B,-0.24945229848716094,0.6335828176616362,False,6
Q_Tense_Variety,Phi-3 Mini,-0.32339556678251685,0.5318177627986593,False,6
Q_Tense_Variety,InternLM 1.8B,-0.02428228591406567,0.9635837299038504,False,6
Q_Temporal_MS_Complexity,Human,0.18682888508664422,0.7230173065045488,False,6
Q_Temporal_MS_Complexity,Llama 3.1 70B,-0.4576636290512447,0.36143475236146183,False,6
Q_Temporal_MS_Complexity,Qwen 2.5 32B,-0.5829931401041596,0.22458443598020697,False,6
Q_Temporal_MS_Complexity,OLMo 13B,-0.46323556549555533,0.35484886071134875,False,6
Q_Temporal_MS_Complexity,Mistral 7B,-0.6907775210869583,0.1286441109867419,False,6
Q_Temporal_MS_Complexity,Phi-3 Mini,-0.6333712908862167,0.1769844213522759,False,6
Q_Temporal_MS_Complexity,InternLM 1.8B,-0.47037199869737767,0.34647686130808536,False,6
